% Accelerometer data recorded with 'snsrlog'
% 
% Sampling frequency: 100 Hz
% 
% Label description:
% 	 0: Default Label
% 	 1: walking
% 
% Column description:
% 	 1: Seconds.milliseconds since 1970
% 	 2: Number of skipped measurements
% 	 3: Acceleration value in x-direction
% 	 4: Acceleration value in y-direction
% 	 5: Acceleration value in z-direction
% 	 6: Label used for the current sample
% 
% 
1502159867.831	 0	 0.151688	 -0.187057	 -1.153946	 0
1502159867.841	 0	 0.143600	 -0.177124	 -1.146255	 0
1502159867.851	 0	 0.143433	 -0.162262	 -1.141281	 0
1502159867.861	 0	 0.150833	 -0.149628	 -1.142593	 0
1502159867.871	 0	 0.141510	 -0.157196	 -1.138901	 0
1502159867.881	 0	 0.117706	 -0.179733	 -1.155701	 0
1502159867.891	 0	 0.090469	 -0.201248	 -1.171387	 0
1502159867.901	 0	 0.080826	 -0.200180	 -1.173294	 0
1502159867.911	 0	 0.099579	 -0.181213	 -1.159653	 0
1502159867.921	 0	 0.096085	 -0.168243	 -1.134491	 0
1502159867.931	 0	 0.084122	 -0.163666	 -1.110245	 0
1502159867.941	 0	 0.078720	 -0.158463	 -1.092560	 0
1502159867.951	 0	 0.071152	 -0.149597	 -1.084976	 0
1502159867.961	 0	 0.059952	 -0.140198	 -1.074951	 0
1502159867.971	 0	 0.053223	 -0.130432	 -1.060120	 0
1502159867.981	 0	 0.048691	 -0.125977	 -1.044311	 0
1502159867.991	 0	 0.044922	 -0.122574	 -1.039001	 0
1502159868.001	 0	 0.056808	 -0.100433	 -1.041214	 0
1502159868.011	 0	 0.073502	 -0.077621	 -1.034393	 0
1502159868.021	 0	 0.084152	 -0.073914	 -1.009552	 0
1502159868.031	 0	 0.161575	 -0.040390	 -0.950699	 0
1502159868.041	 0	 0.205475	 -0.000519	 -0.968887	 0
1502159868.051	 0	 -0.016159	 -0.147964	 -0.997406	 0
1502159868.061	 0	 0.037354	 -0.239395	 -0.943832	 0
1502159868.071	 0	 0.141876	 -0.240585	 -0.890823	 0
1502159868.081	 0	 0.036026	 -0.211685	 -0.877731	 0
1502159868.091	 0	 -0.004974	 -0.211823	 -0.894440	 0
1502159868.101	 0	 0.044434	 -0.208359	 -0.918930	 0
1502159868.111	 0	 0.070908	 -0.192749	 -0.944763	 0
1502159868.121	 0	 0.059052	 -0.175888	 -0.950638	 0
1502159868.131	 0	 0.046722	 -0.161392	 -0.946884	 0
1502159868.141	 0	 0.042526	 -0.149384	 -0.946350	 0
1502159868.151	 0	 0.038055	 -0.133514	 -0.946472	 0
1502159868.161	 0	 0.038483	 -0.116272	 -0.961090	 0
1502159868.171	 0	 0.044861	 -0.079697	 -0.973495	 0
1502159868.181	 0	 0.060562	 -0.042709	 -0.965897	 0
1502159868.191	 0	 0.076950	 -0.053741	 -0.956497	 0
1502159868.201	 0	 0.079208	 -0.103104	 -0.994598	 0
1502159868.211	 0	 0.066635	 -0.158905	 -1.013977	 0
1502159868.221	 0	 0.065933	 -0.184616	 -0.940948	 0
1502159868.231	 0	 0.025681	 -0.174744	 -0.938675	 0
1502159868.241	 0	 0.009277	 -0.171326	 -0.952713	 0
1502159868.251	 0	 0.027451	 -0.169083	 -0.954544	 0
1502159868.261	 0	 0.042007	 -0.148605	 -0.962341	 0
1502159868.271	 0	 0.053986	 -0.109665	 -0.970978	 0
1502159868.281	 0	 0.069092	 -0.078995	 -0.980957	 0
1502159868.291	 0	 0.071716	 -0.046082	 -0.981369	 0
1502159868.301	 0	 0.076431	 0.006271	 -0.968643	 0
1502159868.311	 0	 0.057800	 0.000000	 -0.963913	 0
1502159868.321	 0	 0.041016	 -0.072250	 -0.963242	 0
1502159868.332	 0	 0.028610	 -0.105301	 -0.974472	 0
1502159868.342	 0	 -0.015182	 -0.138046	 -0.986847	 0
1502159868.351	 0	 -0.024460	 -0.162872	 -0.978439	 0
1502159868.362	 0	 -0.036865	 -0.172180	 -0.962265	 0
1502159868.372	 0	 -0.045105	 -0.185959	 -0.945389	 0
1502159868.382	 0	 -0.053177	 -0.206711	 -0.912964	 0
1502159868.392	 0	 -0.059784	 -0.241821	 -0.868530	 0
1502159868.402	 0	 -0.105804	 -0.255753	 -0.813843	 0
1502159868.412	 0	 -0.138565	 -0.241196	 -0.745071	 0
1502159868.422	 0	 -0.131332	 -0.235138	 -0.710663	 0
1502159868.432	 0	 -0.150940	 -0.237640	 -0.695816	 0
1502159868.442	 0	 -0.185715	 -0.240738	 -0.684982	 0
1502159868.452	 0	 -0.190399	 -0.228775	 -0.671600	 0
1502159868.462	 0	 -0.190704	 -0.201355	 -0.659668	 0
1502159868.472	 0	 -0.201950	 -0.171524	 -0.666275	 0
1502159868.482	 0	 -0.215546	 -0.144531	 -0.669907	 0
1502159868.492	 0	 -0.226975	 -0.117889	 -0.684509	 0
1502159868.502	 0	 -0.226105	 -0.108551	 -0.740097	 0
1502159868.512	 0	 -0.204041	 -0.086838	 -0.878281	 0
1502159868.522	 0	 -0.176254	 -0.104294	 -0.977203	 0
1502159868.532	 0	 -0.129776	 -0.168106	 -0.915314	 0
1502159868.542	 0	 -0.119568	 -0.162323	 -1.014542	 0
1502159868.552	 0	 -0.119370	 -0.153259	 -1.056564	 0
1502159868.562	 0	 -0.103653	 -0.128403	 -1.042862	 0
1502159868.572	 0	 -0.107697	 -0.092270	 -1.025391	 0
1502159868.582	 0	 -0.119156	 -0.063583	 -0.989182	 0
1502159868.592	 0	 -0.148010	 -0.069687	 -0.938080	 0
1502159868.602	 0	 -0.185837	 -0.117615	 -0.879837	 0
1502159868.612	 0	 -0.200577	 -0.178406	 -0.832855	 0
1502159868.622	 0	 -0.201538	 -0.224304	 -0.817780	 0
1502159868.632	 0	 -0.197449	 -0.247482	 -0.827545	 0
1502159868.642	 0	 -0.187454	 -0.244156	 -0.854004	 0
1502159868.652	 0	 -0.173737	 -0.224274	 -0.877029	 0
1502159868.662	 0	 -0.165939	 -0.203964	 -0.906204	 0
1502159868.672	 0	 -0.152542	 -0.182465	 -0.935059	 0
1502159868.682	 0	 -0.148849	 -0.158783	 -0.932465	 0
1502159868.692	 0	 -0.156464	 -0.135468	 -0.937454	 0
1502159868.702	 0	 -0.160004	 -0.111603	 -0.956680	 0
1502159868.712	 0	 -0.158707	 -0.094635	 -0.981323	 0
1502159868.722	 0	 -0.166428	 -0.088608	 -1.008453	 0
1502159868.732	 0	 -0.181747	 -0.085266	 -1.011230	 0
1502159868.742	 0	 -0.196808	 -0.090576	 -1.013214	 0
1502159868.752	 0	 -0.200714	 -0.097153	 -1.029007	 0
1502159868.762	 0	 -0.188553	 -0.099762	 -1.048981	 0
1502159868.772	 0	 -0.179947	 -0.099075	 -1.048721	 0
1502159868.782	 0	 -0.183167	 -0.104218	 -1.021164	 0
1502159868.792	 0	 -0.189240	 -0.115723	 -0.983963	 0
1502159868.802	 0	 -0.192307	 -0.132187	 -0.961517	 0
1502159868.812	 0	 -0.184097	 -0.145493	 -0.960983	 0
1502159868.822	 0	 -0.171066	 -0.140045	 -0.979507	 0
1502159868.832	 0	 -0.160645	 -0.120972	 -0.992065	 0
1502159868.842	 0	 -0.157379	 -0.107361	 -0.989685	 0
1502159868.852	 0	 -0.161224	 -0.107224	 -0.979660	 0
1502159868.862	 0	 -0.167633	 -0.116745	 -0.974701	 0
1502159868.872	 0	 -0.170044	 -0.131500	 -0.986572	 0
1502159868.882	 0	 -0.168442	 -0.139526	 -1.001755	 0
1502159868.892	 0	 -0.158997	 -0.130783	 -1.017746	 0
1502159868.902	 0	 -0.155869	 -0.123306	 -1.029449	 0
1502159868.912	 0	 -0.158127	 -0.113754	 -1.023239	 0
1502159868.922	 0	 -0.166122	 -0.102921	 -1.023743	 0
1502159868.932	 0	 -0.171814	 -0.090408	 -1.028641	 0
1502159868.942	 0	 -0.180420	 -0.088257	 -1.024521	 0
1502159868.952	 0	 -0.193710	 -0.097015	 -1.025589	 0
1502159868.962	 0	 -0.199829	 -0.110092	 -1.026962	 0
1502159868.972	 0	 -0.197205	 -0.124603	 -1.019928	 0
1502159868.982	 0	 -0.194061	 -0.138260	 -1.006683	 0
1502159868.992	 0	 -0.182144	 -0.157166	 -1.010208	 0
1502159869.002	 0	 -0.172211	 -0.176392	 -1.031372	 0
1502159869.012	 0	 -0.164215	 -0.176468	 -1.037369	 0
1502159869.022	 0	 -0.159409	 -0.165527	 -1.016693	 0
1502159869.032	 0	 -0.171555	 -0.160065	 -0.989243	 0
1502159869.042	 0	 -0.190292	 -0.165253	 -0.965332	 0
1502159869.052	 0	 -0.198807	 -0.155457	 -0.942841	 0
1502159869.062	 0	 -0.196289	 -0.139786	 -0.949005	 0
1502159869.072	 0	 -0.189407	 -0.122910	 -0.966431	 0
1502159869.082	 0	 -0.187469	 -0.114868	 -0.969421	 0
1502159869.092	 0	 -0.194107	 -0.124146	 -0.970154	 0
1502159869.102	 0	 -0.204819	 -0.143829	 -0.973145	 0
1502159869.112	 0	 -0.205338	 -0.159271	 -0.971649	 0
1502159869.122	 0	 -0.202103	 -0.165237	 -0.971024	 0
1502159869.132	 0	 -0.203262	 -0.158875	 -0.966721	 0
1502159869.142	 0	 -0.209122	 -0.145584	 -0.951004	 0
1502159869.152	 0	 -0.213715	 -0.134933	 -0.941086	 0
1502159869.162	 0	 -0.212753	 -0.132660	 -0.942627	 0
1502159869.172	 0	 -0.208603	 -0.136169	 -0.959198	 0
1502159869.182	 0	 -0.203125	 -0.142838	 -0.975830	 0
1502159869.192	 0	 -0.200089	 -0.147003	 -0.983643	 0
1502159869.202	 0	 -0.199066	 -0.145309	 -0.980942	 0
1502159869.212	 0	 -0.199493	 -0.141388	 -0.984543	 0
1502159869.222	 0	 -0.194687	 -0.132736	 -0.998840	 0
1502159869.232	 0	 -0.186005	 -0.124252	 -1.002060	 0
1502159869.242	 0	 -0.188431	 -0.121658	 -0.981491	 0
1502159869.252	 0	 -0.199005	 -0.121536	 -0.943619	 0
1502159869.262	 0	 -0.209976	 -0.122299	 -0.910950	 0
1502159869.272	 0	 -0.218903	 -0.121689	 -0.895248	 0
1502159869.282	 0	 -0.220428	 -0.126663	 -0.895355	 0
1502159869.292	 0	 -0.219177	 -0.130371	 -0.904022	 0
1502159869.302	 0	 -0.219147	 -0.127823	 -0.912186	 0
1502159869.312	 0	 -0.223511	 -0.114822	 -0.907654	 0
1502159869.322	 0	 -0.229996	 -0.100983	 -0.896744	 0
1502159869.332	 0	 -0.231216	 -0.091766	 -0.890091	 0
1502159869.342	 0	 -0.230911	 -0.090363	 -0.895981	 0
1502159869.352	 0	 -0.227737	 -0.094620	 -0.903107	 0
1502159869.362	 0	 -0.226044	 -0.095383	 -0.902969	 0
1502159869.372	 0	 -0.228470	 -0.094589	 -0.904800	 0
1502159869.382	 0	 -0.230194	 -0.092438	 -0.910004	 0
1502159869.392	 0	 -0.225510	 -0.091537	 -0.922424	 0
1502159869.402	 0	 -0.220398	 -0.095413	 -0.946808	 0
1502159869.412	 0	 -0.218399	 -0.095993	 -0.971313	 0
1502159869.422	 0	 -0.219910	 -0.084595	 -0.985489	 0
1502159869.432	 0	 -0.224884	 -0.066803	 -0.991562	 0
1502159869.442	 0	 -0.226852	 -0.047028	 -0.998489	 0
1502159869.452	 0	 -0.225479	 -0.026398	 -1.012726	 0
1502159869.462	 0	 -0.222473	 -0.006958	 -1.031631	 0
1502159869.482	 0	 -0.220184	 0.009354	 -1.086517	 0
1502159869.472	 0	 -0.221039	 0.004227	 -1.059937	 0
1502159869.492	 0	 -0.221283	 0.015671	 -1.099106	 0
1502159869.502	 0	 -0.218903	 0.022446	 -1.099960	 0
1502159869.512	 0	 -0.209824	 0.026932	 -1.098434	 0
1502159869.522	 0	 -0.198975	 0.025909	 -1.103729	 0
1502159869.532	 0	 -0.186203	 0.023911	 -1.111420	 0
1502159869.542	 0	 -0.179337	 0.024384	 -1.100800	 0
1502159869.552	 0	 -0.184128	 0.026291	 -1.066177	 0
1502159869.562	 0	 -0.195221	 0.026215	 -1.019226	 0
1502159869.572	 0	 -0.203186	 0.018982	 -0.976395	 0
1502159869.582	 0	 -0.204330	 0.007812	 -0.953598	 0
1502159869.592	 0	 -0.198792	 -0.000519	 -0.933838	 0
1502159869.602	 0	 -0.196716	 -0.007660	 -0.910843	 0
1502159869.612	 0	 -0.199097	 -0.013763	 -0.894470	 0
1502159869.622	 0	 -0.201050	 -0.019577	 -0.885406	 0
1502159869.632	 0	 -0.201294	 -0.024170	 -0.884491	 0
1502159869.642	 0	 -0.196198	 -0.031357	 -0.899567	 0
1502159869.652	 0	 -0.185120	 -0.036438	 -0.924789	 0
1502159869.662	 0	 -0.173904	 -0.034256	 -0.951904	 0
1502159869.672	 0	 -0.168503	 -0.022339	 -0.977615	 0
1502159869.682	 0	 -0.162338	 -0.005417	 -0.990295	 0
1502159869.692	 0	 -0.160736	 0.008438	 -0.996109	 0
1502159869.702	 0	 -0.163055	 0.016266	 -1.003006	 0
1502159869.712	 0	 -0.164581	 0.023605	 -1.012238	 0
1502159869.722	 0	 -0.164062	 0.032867	 -1.021591	 0
1502159869.732	 0	 -0.162750	 0.041962	 -1.028091	 0
1502159869.742	 0	 -0.161484	 0.048630	 -1.029861	 0
1502159869.752	 0	 -0.164368	 0.053604	 -1.025604	 0
1502159869.762	 0	 -0.166183	 0.064316	 -1.023804	 0
1502159869.772	 0	 -0.161285	 0.085052	 -1.026550	 0
1502159869.782	 0	 -0.157562	 0.101944	 -1.015823	 0
1502159869.792	 0	 -0.158493	 0.102768	 -0.993439	 0
1502159869.802	 0	 -0.160706	 0.082504	 -0.969391	 0
1502159869.812	 0	 -0.162872	 0.052078	 -0.947830	 0
1502159869.822	 0	 -0.164230	 0.023361	 -0.928619	 0
1502159869.832	 0	 -0.164291	 0.004456	 -0.912567	 0
1502159869.842	 0	 -0.159988	 -0.003723	 -0.899551	 0
1502159869.852	 0	 -0.149750	 -0.002075	 -0.896973	 0
1502159869.862	 0	 -0.142395	 0.005066	 -0.902603	 0
1502159869.872	 0	 -0.138367	 0.016388	 -0.911102	 0
1502159869.882	 0	 -0.139786	 0.026901	 -0.926956	 0
1502159869.892	 0	 -0.143005	 0.037460	 -0.953415	 0
1502159869.902	 0	 -0.144913	 0.049347	 -0.979507	 0
1502159869.912	 0	 -0.143585	 0.061264	 -1.001160	 0
1502159869.922	 0	 -0.139755	 0.072052	 -1.022461	 0
1502159869.932	 0	 -0.134598	 0.080368	 -1.030380	 0
1502159869.942	 0	 -0.133667	 0.086792	 -1.023010	 0
1502159869.952	 0	 -0.137924	 0.089050	 -1.011887	 0
1502159869.962	 0	 -0.136200	 0.088165	 -0.996643	 0
1502159869.972	 0	 -0.135574	 0.088654	 -0.981308	 0
1502159869.982	 0	 -0.131775	 0.085068	 -0.969910	 0
1502159869.992	 0	 -0.120148	 0.080490	 -0.961945	 0
1502159870.002	 0	 -0.108383	 0.073395	 -0.963348	 0
1502159870.012	 0	 -0.100235	 0.070709	 -0.964035	 0
1502159870.022	 0	 -0.098419	 0.070740	 -0.950424	 0
1502159870.032	 0	 -0.109726	 0.064835	 -0.931152	 0
1502159870.042	 0	 -0.130051	 0.058105	 -0.912048	 0
1502159870.052	 0	 -0.137588	 0.058304	 -0.899628	 0
1502159870.062	 0	 -0.139221	 0.071609	 -0.891373	 0
1502159870.072	 0	 -0.137085	 0.095032	 -0.892075	 0
1502159870.082	 0	 -0.135254	 0.115356	 -0.897110	 0
1502159870.092	 0	 -0.136414	 0.123108	 -0.907898	 0
1502159870.102	 0	 -0.136856	 0.119965	 -0.915649	 0
1502159870.112	 0	 -0.136444	 0.110764	 -0.919418	 0
1502159870.122	 0	 -0.132401	 0.098999	 -0.923737	 0
1502159870.132	 0	 -0.137115	 0.090652	 -0.917068	 0
1502159870.142	 0	 -0.150177	 0.094452	 -0.896439	 0
1502159870.152	 0	 -0.158432	 0.103165	 -0.884415	 0
1502159870.162	 0	 -0.162582	 0.120789	 -0.879501	 0
1502159870.172	 0	 -0.163177	 0.142899	 -0.870499	 0
1502159870.182	 0	 -0.162247	 0.159653	 -0.861038	 0
1502159870.192	 0	 -0.170212	 0.177933	 -0.848434	 0
1502159870.202	 0	 -0.180435	 0.196777	 -0.840363	 0
1502159870.212	 0	 -0.183563	 0.210449	 -0.837082	 0
1502159870.222	 0	 -0.178940	 0.222488	 -0.838913	 0
1502159870.232	 0	 -0.172195	 0.229721	 -0.857803	 0
1502159870.242	 0	 -0.167480	 0.229370	 -0.889801	 0
1502159870.252	 0	 -0.164734	 0.231537	 -0.914886	 0
1502159870.262	 0	 -0.162109	 0.239944	 -0.934280	 0
1502159870.272	 0	 -0.160980	 0.252350	 -0.959900	 0
1502159870.282	 0	 -0.158218	 0.267151	 -0.983826	 0
1502159870.292	 0	 -0.158188	 0.285690	 -0.994064	 0
1502159870.302	 0	 -0.157349	 0.308517	 -0.991409	 0
1502159870.312	 0	 -0.150879	 0.329422	 -0.982300	 0
1502159870.322	 0	 -0.141434	 0.344421	 -0.978455	 0
1502159870.332	 0	 -0.127396	 0.350174	 -0.992477	 0
1502159870.342	 0	 -0.115463	 0.348236	 -1.013046	 0
1502159870.352	 0	 -0.111465	 0.340637	 -1.020187	 0
1502159870.362	 0	 -0.112213	 0.327240	 -1.019699	 0
1502159870.372	 0	 -0.112656	 0.309204	 -1.019684	 0
1502159870.382	 0	 -0.103729	 0.296814	 -1.009567	 0
1502159870.392	 0	 -0.091690	 0.292847	 -0.977112	 0
1502159870.402	 0	 -0.087753	 0.295776	 -0.924561	 0
1502159870.412	 0	 -0.089661	 0.301178	 -0.871552	 0
1502159870.422	 0	 -0.090866	 0.310364	 -0.828049	 0
1502159870.432	 0	 -0.082672	 0.325821	 -0.825363	 0
1502159870.442	 0	 -0.060776	 0.345413	 -0.860458	 0
1502159870.452	 0	 -0.033340	 0.367706	 -0.913666	 0
1502159870.462	 0	 -0.011520	 0.381226	 -0.972244	 0
1502159870.472	 0	 0.002258	 0.390228	 -1.017578	 0
1502159870.482	 0	 -0.003723	 0.399277	 -1.037628	 0
1502159870.492	 0	 -0.021194	 0.410721	 -1.035461	 0
1502159870.502	 0	 -0.028946	 0.426895	 -1.029816	 0
1502159870.512	 0	 -0.021912	 0.441483	 -1.021957	 0
1502159870.522	 0	 -0.012680	 0.452744	 -1.007401	 0
1502159870.532	 0	 -0.000992	 0.461151	 -0.985306	 0
1502159870.542	 0	 0.012115	 0.461914	 -0.962326	 0
1502159870.553	 0	 0.033173	 0.458450	 -0.944412	 0
1502159870.562	 0	 0.056839	 0.446304	 -0.938782	 0
1502159870.572	 0	 0.082016	 0.423325	 -0.943665	 0
1502159870.583	 0	 0.113007	 0.389191	 -0.955124	 0
1502159870.593	 0	 0.129990	 0.351303	 -0.953506	 0
1502159870.603	 0	 0.133026	 0.320633	 -0.955215	 0
1502159870.613	 0	 0.144241	 0.293320	 -0.965179	 0
1502159870.623	 0	 0.167282	 0.249268	 -0.974777	 0
1502159870.633	 0	 0.183365	 0.199448	 -0.979004	 0
1502159870.643	 0	 0.189835	 0.187653	 -0.982483	 0
1502159870.653	 0	 0.254059	 0.441696	 -1.006531	 0
1502159870.663	 0	 0.327408	 0.555862	 -1.185699	 0
1502159870.673	 0	 0.139359	 0.275620	 -1.384689	 0
1502159870.683	 0	 0.020081	 0.018021	 -1.312012	 0
1502159870.693	 0	 0.063889	 -0.088867	 -1.008362	 0
1502159870.703	 0	 0.051376	 -0.155121	 -0.789917	 0
1502159870.713	 0	 0.008804	 -0.236679	 -0.816452	 0
1502159870.723	 0	 0.025421	 -0.216553	 -0.929626	 0
1502159870.733	 0	 0.077621	 -0.093719	 -1.016495	 0
1502159870.743	 0	 0.164124	 -0.012192	 -1.071457	 0
1502159870.753	 0	 0.185883	 0.017365	 -1.068909	 0
1502159870.763	 0	 0.129791	 0.044800	 -1.030594	 0
1502159870.773	 0	 0.089996	 0.123535	 -1.190842	 0
1502159870.783	 0	 0.063202	 0.227081	 -1.757019	 0
1502159870.793	 0	 0.207077	 0.294052	 -1.740326	 0
1502159870.803	 0	 0.361237	 0.434616	 -1.868790	 0
1502159870.813	 0	 0.376236	 0.525436	 -1.638641	 0
1502159870.823	 0	 0.321594	 0.393539	 -1.141815	 0
1502159870.833	 0	 0.178635	 0.156952	 -0.972382	 0
1502159870.843	 0	 0.040054	 -0.034927	 -0.710800	 0
1502159870.853	 0	 -0.059875	 -0.065994	 -0.664444	 0
1502159870.863	 0	 -0.073654	 0.056015	 -0.753647	 0
1502159870.873	 0	 -0.115189	 0.154984	 -0.857651	 0
1502159870.883	 0	 -0.118805	 0.213852	 -0.888214	 0
1502159870.893	 0	 -0.097961	 0.242737	 -0.924698	 0
