% Gyrometer data recorded with 'snsrlog'
% 
% 
% Label description:
% 	 0: Default Label
% 	 1: walking
% 
% Column description:
% 	 1: Seconds.milliseconds since 1970
% 	 2: Number of skipped measurements
% 	 3: Gyro X
% 	 4: Gyro Y
% 	 5: Gyro Z
% 	 6: Roll of the device
% 	 7: Pitch of the device
% 	 8: Yaw of the device
% 	 9: Quaternion X
% 	 10: Quaternion Y
% 	 11: Quaternion Z
% 	 12: Quaternion W
% 	 13: Label used for the current sample
% 
% 
1502159867.111	 0	 -0.271230	 -0.194581	 -0.219381	 0.041618	 0.122243	 -1.224460	 0.061913	 -0.018100	 -0.572456	 0.817394	 0
1502159867.121	 0	 -0.198421	 -0.105647	 -0.169026	 0.036902	 0.120175	 -1.225334	 0.059711	 -0.019460	 -0.573010	 0.817139	 0
1502159867.131	 0	 -0.076662	 0.000679	 -0.121651	 0.033854	 0.118808	 -1.226280	 0.058271	 -0.020340	 -0.573519	 0.816864	 0
1502159867.141	 0	 0.085421	 0.144603	 -0.089158	 0.033122	 0.118755	 -1.226514	 0.058037	 -0.020630	 -0.573637	 0.816790	 0
1502159867.151	 0	 0.248682	 0.272568	 -0.061944	 0.034542	 0.120139	 -1.227149	 0.059002	 -0.020467	 -0.573822	 0.816596	 0
1502159867.161	 0	 0.384626	 0.337484	 -0.037852	 0.038235	 0.121424	 -1.227362	 0.060583	 -0.019335	 -0.573767	 0.816546	 0
1502159867.171	 0	 0.461036	 0.368938	 -0.002221	 0.042784	 0.123024	 -1.227779	 0.062536	 -0.017952	 -0.573755	 0.816439	 0
1502159867.181	 0	 0.453563	 0.345442	 0.036331	 0.047527	 0.124895	 -1.227562	 0.064660	 -0.016548	 -0.573465	 0.816507	 0
1502159867.191	 0	 0.363593	 0.241454	 0.036201	 0.049638	 0.126565	 -1.227285	 0.065948	 -0.016157	 -0.573237	 0.816572	 0
1502159867.201	 0	 0.234587	 0.120154	 -0.038964	 0.050151	 0.128242	 -1.227102	 0.066780	 -0.016425	 -0.573097	 0.816597	 0
1502159867.211	 0	 0.100591	 -0.020337	 -0.171840	 0.049335	 0.129206	 -1.228400	 0.066928	 -0.017079	 -0.573626	 0.816200	 0
1502159867.221	 0	 -0.010047	 -0.144683	 -0.304638	 0.047621	 0.129155	 -1.230522	 0.066397	 -0.017834	 -0.574551	 0.815576	 0
1502159867.231	 0	 -0.077358	 -0.220785	 -0.415974	 0.045520	 0.128227	 -1.234356	 0.065380	 -0.018549	 -0.576208	 0.814472	 0
1502159867.241	 0	 -0.102535	 -0.234802	 -0.496286	 0.043251	 0.126789	 -1.238402	 0.064103	 -0.019186	 -0.577968	 0.813312	 0
1502159867.251	 0	 -0.066228	 -0.218555	 -0.535704	 0.041161	 0.125494	 -1.243623	 0.062922	 -0.019825	 -0.580190	 0.811805	 0
1502159867.261	 0	 0.015704	 -0.197705	 -0.532084	 0.039100	 0.124888	 -1.248225	 0.062031	 -0.020627	 -0.582137	 0.810459	 0
1502159867.271	 0	 0.127337	 -0.188341	 -0.479044	 0.037230	 0.125173	 -1.253175	 0.061549	 -0.021621	 -0.584191	 0.808990	 0
1502159867.281	 0	 0.243053	 -0.157667	 -0.408947	 0.036366	 0.126110	 -1.257006	 0.061632	 -0.022363	 -0.585742	 0.807841	 0
1502159867.291	 0	 0.346947	 -0.113252	 -0.332557	 0.036953	 0.127189	 -1.260849	 0.062196	 -0.022563	 -0.587247	 0.806699	 0
1502159867.301	 0	 0.413379	 -0.054196	 -0.241479	 0.038640	 0.127873	 -1.263549	 0.062937	 -0.022169	 -0.588265	 0.805910	 0
1502159867.311	 0	 0.433749	 0.022607	 -0.118661	 0.040553	 0.128635	 -1.265466	 0.063785	 -0.021684	 -0.588956	 0.805352	 0
1502159867.321	 0	 0.396739	 0.063838	 0.012507	 0.042118	 0.129586	 -1.265606	 0.064627	 -0.021339	 -0.588936	 0.805309	 0
1502159867.331	 0	 0.306052	 0.016287	 0.104128	 0.042595	 0.130802	 -1.264904	 0.065263	 -0.021484	 -0.588604	 0.805496	 0
1502159867.341	 0	 0.180848	 -0.094356	 0.128412	 0.041563	 0.131945	 -1.263325	 0.065436	 -0.022185	 -0.587970	 0.805926	 0
1502159867.351	 0	 0.073567	 -0.142010	 0.105492	 0.039921	 0.132762	 -1.262220	 0.065295	 -0.023052	 -0.587556	 0.806216	 0
1502159867.361	 0	 0.018709	 -0.035909	 0.070515	 0.039242	 0.133403	 -1.261047	 0.065367	 -0.023476	 -0.587087	 0.806539	 0
1502159867.371	 0	 0.044444	 0.125109	 0.056128	 0.040583	 0.134350	 -1.260556	 0.066147	 -0.023198	 -0.586819	 0.806678	 0
1502159867.381	 0	 0.134312	 0.240806	 0.064767	 0.043243	 0.136200	 -1.259589	 0.067683	 -0.022638	 -0.586287	 0.806953	 0
1502159867.391	 0	 0.263997	 0.297168	 0.066394	 0.046131	 0.139193	 -1.259018	 0.069741	 -0.022333	 -0.585870	 0.807089	 0
1502159867.401	 0	 0.375844	 0.320376	 0.048793	 0.049042	 0.143376	 -1.258319	 0.072286	 -0.022364	 -0.585357	 0.807237	 0
1502159867.411	 0	 0.419664	 0.318558	 0.025538	 0.052001	 0.148123	 -1.258174	 0.075064	 -0.022561	 -0.585040	 0.807208	 0
1502159867.421	 0	 0.393181	 0.307715	 0.000822	 0.055035	 0.152465	 -1.257959	 0.077701	 -0.022605	 -0.584695	 0.807207	 0
1502159867.431	 0	 0.307969	 0.311362	 -0.023240	 0.058318	 0.155692	 -1.258347	 0.079954	 -0.022244	 -0.584612	 0.807057	 0
1502159867.441	 0	 0.179159	 0.294424	 -0.037853	 0.061610	 0.157470	 -1.258822	 0.081626	 -0.021458	 -0.584608	 0.806914	 0
1502159867.451	 0	 0.026295	 0.204874	 -0.056600	 0.064042	 0.157685	 -1.259390	 0.082418	 -0.020564	 -0.584730	 0.806768	 0
1502159867.461	 0	 -0.121071	 0.088749	 -0.079488	 0.065111	 0.156562	 -1.259879	 0.082274	 -0.019822	 -0.584924	 0.806661	 0
1502159867.471	 0	 -0.247103	 -0.035728	 -0.095799	 0.064669	 0.154363	 -1.260598	 0.081254	 -0.019381	 -0.585311	 0.806494	 0
1502159867.481	 0	 -0.359191	 -0.189937	 -0.087307	 0.062881	 0.150998	 -1.261224	 0.079373	 -0.019136	 -0.585754	 0.806366	 0
1502159867.491	 0	 -0.443824	 -0.321578	 -0.048792	 0.059991	 0.146378	 -1.261570	 0.076666	 -0.018953	 -0.586164	 0.806334	 0
1502159867.501	 0	 -0.512869	 -0.401988	 0.013145	 0.056038	 0.140781	 -1.261130	 0.073262	 -0.018880	 -0.586319	 0.806540	 0
1502159867.511	 0	 -0.565345	 -0.401332	 0.074860	 0.051556	 0.134819	 -1.260183	 0.069558	 -0.018897	 -0.586283	 0.806893	 0
1502159867.521	 0	 -0.594939	 -0.286536	 0.106313	 0.047660	 0.128837	 -1.258480	 0.066024	 -0.018651	 -0.585903	 0.807472	 0
1502159867.531	 0	 -0.543161	 -0.026292	 0.097040	 0.046053	 0.123419	 -1.257131	 0.063382	 -0.017663	 -0.585562	 0.807953	 0
1502159867.541	 0	 -0.409889	 0.170685	 0.057489	 0.047055	 0.119033	 -1.255777	 0.061918	 -0.015927	 -0.585102	 0.808435	 0
1502159867.551	 0	 -0.237277	 0.214620	 0.000595	 0.049254	 0.116098	 -1.255502	 0.061379	 -0.014168	 -0.585003	 0.808581	 0
1502159867.561	 0	 -0.075964	 0.189215	 -0.052880	 0.051548	 0.114903	 -1.255556	 0.061568	 -0.012891	 -0.584986	 0.808600	 0
1502159867.571	 0	 0.036508	 0.126141	 -0.092590	 0.053367	 0.115110	 -1.256437	 0.062178	 -0.012244	 -0.585281	 0.808351	 0
1502159867.581	 0	 0.073278	 0.051868	 -0.113465	 0.054406	 0.116051	 -1.257304	 0.062856	 -0.012128	 -0.585572	 0.808088	 0
1502159867.591	 0	 0.015906	 0.017369	 -0.110468	 0.054863	 0.116796	 -1.258462	 0.063284	 -0.012199	 -0.586005	 0.807740	 0
1502159867.601	 0	 -0.091827	 0.026146	 -0.103665	 0.055220	 0.116599	 -1.259224	 0.063304	 -0.012021	 -0.586307	 0.807522	 0
1502159867.611	 0	 -0.194166	 0.028550	 -0.098940	 0.055579	 0.115271	 -1.260135	 0.062869	 -0.011514	 -0.586700	 0.807278	 0
1502159867.621	 0	 -0.267484	 -0.018865	 -0.084220	 0.055296	 0.113041	 -1.260670	 0.061885	 -0.010987	 -0.586988	 0.807152	 0
1502159867.631	 0	 -0.319393	 -0.086337	 -0.066086	 0.054116	 0.110283	 -1.261146	 0.060426	 -0.010665	 -0.587292	 0.807046	 0
1502159867.641	 0	 -0.352111	 -0.149423	 -0.052129	 0.052278	 0.107036	 -1.261259	 0.058578	 -0.010453	 -0.587479	 0.807049	 0
1502159867.651	 0	 -0.383741	 -0.217831	 -0.034935	 0.050000	 0.103261	 -1.261442	 0.056387	 -0.010264	 -0.587716	 0.807035	 0
1502159867.661	 0	 -0.419687	 -0.283074	 -0.010293	 0.047379	 0.098975	 -1.261224	 0.053892	 -0.010052	 -0.587806	 0.807142	 0
1502159867.671	 0	 -0.455888	 -0.305726	 0.016319	 0.044600	 0.094319	 -1.260945	 0.051200	 -0.009793	 -0.587876	 0.807270	 0
1502159867.681	 0	 -0.466813	 -0.268534	 0.026801	 0.042101	 0.089724	 -1.260321	 0.048616	 -0.009432	 -0.587788	 0.807497	 0
1502159867.691	 0	 -0.438311	 -0.201193	 -0.009663	 0.040187	 0.085533	 -1.260132	 0.046365	 -0.008966	 -0.587846	 0.807593	 0
1502159867.701	 0	 -0.348204	 -0.066305	 -0.089871	 0.039516	 0.082242	 -1.260365	 0.044839	 -0.008272	 -0.588023	 0.807558	 0
1502159867.711	 0	 -0.223405	 -0.013159	 -0.193076	 0.039711	 0.080147	 -1.261958	 0.044046	 -0.007612	 -0.588703	 0.807112	 0
1502159867.721	 0	 -0.105622	 -0.035685	 -0.293884	 0.039856	 0.079186	 -1.264369	 0.043692	 -0.007322	 -0.589692	 0.806412	 0
1502159867.731	 0	 -0.029808	 -0.019134	 -0.352317	 0.040113	 0.078998	 -1.267784	 0.043680	 -0.007238	 -0.591066	 0.805407	 0
1502159867.741	 0	 -0.014189	 0.039560	 -0.348177	 0.040958	 0.079084	 -1.271122	 0.043953	 -0.006996	 -0.592389	 0.804422	 0
1502159867.751	 0	 -0.054315	 0.111664	 -0.283462	 0.042463	 0.078974	 -1.274184	 0.044344	 -0.006426	 -0.593589	 0.803520	 0
1502159867.761	 0	 -0.107421	 0.183665	 -0.171764	 0.044598	 0.078453	 -1.275963	 0.044764	 -0.005453	 -0.594267	 0.803003	 0
1502159867.771	 0	 -0.145565	 0.231291	 -0.036353	 0.047163	 0.077457	 -1.276638	 0.045125	 -0.004142	 -0.594501	 0.802817	 0
1502159867.781	 0	 -0.153697	 0.257828	 0.091839	 0.050068	 0.076135	 -1.275839	 0.045460	 -0.002563	 -0.594142	 0.803070	 0
1502159867.791	 0	 -0.138178	 0.282403	 0.176333	 0.053319	 0.074809	 -1.274214	 0.045895	 -0.000826	 -0.593444	 0.803565	 0
1502159867.801	 0	 -0.087129	 0.279584	 0.208738	 0.056597	 0.073900	 -1.271997	 0.046502	 0.000813	 -0.592497	 0.804229	 0
1502159867.811	 0	 -0.008150	 0.262080	 0.207143	 0.059620	 0.073769	 -1.269929	 0.047342	 0.002117	 -0.591597	 0.804839	 0
1502159867.821	 0	 0.095241	 0.275640	 0.186321	 0.062645	 0.074720	 -1.267981	 0.048617	 0.003099	 -0.590718	 0.805405	 0
1502159867.831	 0	 0.221953	 0.321344	 0.146258	 0.065934	 0.076989	 -1.266540	 0.050497	 0.003787	 -0.590002	 0.805812	 0
1502159867.841	 0	 0.374326	 0.374689	 0.077444	 0.069495	 0.080381	 -1.265784	 0.052910	 0.004238	 -0.589519	 0.806008	 0
1502159867.851	 0	 0.535547	 0.380181	 -0.000754	 0.073339	 0.085339	 -1.265955	 0.056037	 0.004316	 -0.589352	 0.805919	 0
1502159867.861	 0	 0.678677	 0.354636	 -0.038294	 0.077035	 0.091766	 -1.266705	 0.059710	 0.003880	 -0.589365	 0.805647	 0
1502159867.871	 0	 0.774776	 0.315912	 -0.016164	 0.080378	 0.099268	 -1.267557	 0.063710	 0.002978	 -0.589380	 0.805334	 0
1502159867.881	 0	 0.832392	 0.260947	 0.051783	 0.083175	 0.107471	 -1.267796	 0.067827	 0.001666	 -0.589125	 0.805189	 0
1502159867.891	 0	 0.866666	 0.185598	 0.118595	 0.085204	 0.116134	 -1.267475	 0.071900	 -0.000073	 -0.588635	 0.805195	 0
1502159867.901	 0	 0.884043	 0.109038	 0.153229	 0.086399	 0.125010	 -1.266655	 0.075812	 -0.002191	 -0.587949	 0.805334	 0
1502159867.911	 0	 0.883277	 0.033377	 0.197381	 0.086766	 0.133993	 -1.265584	 0.079524	 -0.004661	 -0.587175	 0.805530	 0
1502159867.921	 0	 0.852440	 -0.023316	 0.264802	 0.086411	 0.142804	 -1.263799	 0.082960	 -0.007337	 -0.586137	 0.805920	 0
1502159867.931	 0	 0.806621	 -0.069471	 0.331021	 0.085478	 0.151242	 -1.261331	 0.086083	 -0.010101	 -0.584853	 0.806495	 0
1502159867.941	 0	 0.755582	 -0.129509	 0.390846	 0.083857	 0.159219	 -1.258211	 0.088831	 -0.012969	 -0.583347	 0.807246	 0
1502159867.951	 0	 0.710029	 -0.206548	 0.437938	 0.081391	 0.166766	 -1.254501	 0.091172	 -0.016017	 -0.581654	 0.808152	 0
1502159867.961	 0	 0.666608	 -0.268652	 0.461452	 0.078159	 0.173861	 -1.250401	 0.093124	 -0.019215	 -0.579854	 0.809152	 0
1502159867.971	 0	 0.629423	 -0.307248	 0.483837	 0.074409	 0.180599	 -1.246055	 0.094798	 -0.022497	 -0.577993	 0.810204	 0
1502159867.981	 0	 0.592295	 -0.350133	 0.504104	 0.070191	 0.186970	 -1.241495	 0.096207	 -0.025845	 -0.576083	 0.811298	 0
1502159867.991	 0	 0.540628	 -0.430390	 0.483789	 0.065225	 0.192845	 -1.236866	 0.097217	 -0.029342	 -0.574201	 0.812392	 0
1502159868.001	 0	 0.490102	 -0.491462	 0.416345	 0.059613	 0.198125	 -1.232851	 0.097807	 -0.032953	 -0.572627	 0.813293	 0
1502159868.011	 0	 0.482840	 -0.478735	 0.349941	 0.054081	 0.203133	 -1.229413	 0.098314	 -0.036479	 -0.571298	 0.814016	 0
1502159868.021	 0	 0.499245	 -0.320969	 0.274546	 0.049722	 0.208249	 -1.226733	 0.099196	 -0.039593	 -0.570216	 0.814522	 0
1502159868.031	 0	 0.454978	 -0.208374	 0.241742	 0.047080	 0.213058	 -1.224559	 0.100439	 -0.041940	 -0.569270	 0.814914	 0
1502159868.041	 0	 0.494270	 -0.228330	 0.308370	 0.044339	 0.217942	 -1.221863	 0.101702	 -0.044320	 -0.568113	 0.815438	 0
1502159868.051	 0	 0.633617	 -0.332732	 0.272192	 0.040702	 0.224017	 -1.219204	 0.103200	 -0.047403	 -0.566971	 0.815872	 0
1502159868.061	 0	 0.783988	 -0.363561	 0.297820	 0.036469	 0.231161	 -1.216819	 0.104966	 -0.051041	 -0.565930	 0.816150	 0
1502159868.071	 0	 0.876098	 -0.239375	 0.533183	 0.032629	 0.239245	 -1.212346	 0.107291	 -0.054669	 -0.563980	 0.816962	 0
1502159868.081	 0	 0.890053	 -0.056134	 0.766773	 0.030026	 0.247544	 -1.205421	 0.110137	 -0.057704	 -0.560951	 0.818458	 0
1502159868.091	 0	 0.825314	 0.014725	 0.855943	 0.028191	 0.255309	 -1.197034	 0.113045	 -0.060170	 -0.557295	 0.820379	 0
1502159868.101	 0	 0.680197	 0.014693	 0.895711	 0.026339	 0.261816	 -1.188340	 0.115462	 -0.062251	 -0.553559	 0.822415	 0
1502159868.111	 0	 0.512551	 0.012358	 0.974925	 0.024711	 0.266568	 -1.178816	 0.117266	 -0.063684	 -0.549532	 0.824747	 0
1502159868.121	 0	 0.351200	 0.016452	 1.070196	 0.022981	 0.269559	 -1.168559	 0.118354	 -0.064617	 -0.545272	 0.827342	 0
1502159868.131	 0	 0.187881	 0.021575	 1.129092	 0.019831	 0.271498	 -1.156963	 0.118679	 -0.065764	 -0.540573	 0.830284	 0
1502159868.141	 0	 0.021295	 0.070382	 1.133242	 0.017320	 0.272245	 -1.145560	 0.118690	 -0.066334	 -0.535949	 0.833229	 0
1502159868.151	 0	 -0.171869	 0.141359	 1.087947	 0.016141	 0.271239	 -1.134262	 0.118330	 -0.065887	 -0.531344	 0.836260	 0
1502159868.161	 0	 -0.399258	 0.271743	 0.981243	 0.015726	 0.267885	 -1.124011	 0.117151	 -0.064567	 -0.527207	 0.839142	 0
1502159868.171	 0	 -0.682409	 0.501848	 0.806425	 0.017716	 0.261763	 -1.115023	 0.115388	 -0.061594	 -0.523549	 0.841895	 0
1502159868.181	 0	 -0.862489	 0.618759	 0.616636	 0.022050	 0.253507	 -1.108284	 0.113245	 -0.057217	 -0.520775	 0.844212	 0
1502159868.191	 0	 -0.883341	 0.443990	 0.490991	 0.026038	 0.244577	 -1.102775	 0.110666	 -0.052892	 -0.518561	 0.846197	 0
1502159868.201	 0	 -0.721816	 0.007472	 0.470165	 0.025998	 0.236957	 -1.098003	 0.107558	 -0.050666	 -0.516823	 0.847796	 0
1502159868.211	 0	 -0.446563	 -0.282312	 0.575650	 0.022453	 0.231898	 -1.092317	 0.104645	 -0.050557	 -0.514778	 0.849409	 0
1502159868.221	 0	 -0.192715	 -0.444470	 0.777829	 0.016663	 0.229516	 -1.085094	 0.102333	 -0.052032	 -0.512088	 0.851226	 0
1502159868.231	 0	 -0.000997	 -0.537872	 0.955833	 0.009317	 0.229172	 -1.075679	 0.100563	 -0.054597	 -0.508459	 0.853449	 0
1502159868.241	 0	 0.125679	 -0.571023	 1.046570	 0.001301	 0.230203	 -1.065438	 0.099261	 -0.057772	 -0.504452	 0.855767	 0
1502159868.251	 0	 0.173941	 -0.614326	 1.037406	 -0.007201	 0.231843	 -1.054672	 0.098149	 -0.061295	 -0.500212	 0.858136	 0
1502159868.261	 0	 0.145522	 -0.597473	 0.921657	 -0.015580	 0.233308	 -1.045108	 0.096993	 -0.064792	 -0.496473	 0.860179	 0
1502159868.271	 0	 0.083617	 -0.471164	 0.752864	 -0.022516	 0.234170	 -1.036904	 0.095920	 -0.067595	 -0.493254	 0.861934	 0
1502159868.281	 0	 0.005049	 -0.411009	 0.585302	 -0.028199	 0.234265	 -1.030749	 0.094774	 -0.069776	 -0.490869	 0.863248	 0
1502159868.291	 0	 -0.056049	 -0.414613	 0.407401	 -0.033400	 0.233696	 -1.026099	 0.093418	 -0.071665	 -0.489118	 0.864235	 0
1502159868.301	 0	 -0.052854	 -0.483782	 0.245123	 -0.038270	 0.232921	 -1.023748	 0.091977	 -0.073473	 -0.488343	 0.864675	 0
1502159868.311	 0	 -0.000259	 -0.653784	 0.144509	 -0.044501	 0.232550	 -1.022108	 0.090357	 -0.076002	 -0.487925	 0.864863	 0
1502159868.321	 0	 0.086234	 -0.835251	 0.111524	 -0.052478	 0.232922	 -1.021323	 0.088602	 -0.079506	 -0.487936	 0.864723	 0
1502159868.332	 0	 0.243966	 -1.019372	 0.122828	 -0.062159	 0.234669	 -1.020071	 0.087050	 -0.084058	 -0.487792	 0.864532	 0
1502159868.342	 0	 0.449707	 -1.213802	 0.141951	 -0.073746	 0.238238	 -1.018961	 0.085822	 -0.089875	 -0.487763	 0.864086	 0
1502159868.351	 0	 0.687237	 -1.402676	 0.199748	 -0.087296	 0.243879	 -1.016712	 0.085074	 -0.096983	 -0.487304	 0.863650	 0
1502159868.362	 0	 0.923306	 -1.556426	 0.303388	 -0.102819	 0.251678	 -1.013653	 0.084838	 -0.105413	 -0.486569	 0.863100	 0
1502159868.372	 0	 1.147834	 -1.586738	 0.444975	 -0.119496	 0.261493	 -1.008358	 0.085348	 -0.114706	 -0.484927	 0.862788	 0
1502159868.382	 0	 1.294908	 -1.514313	 0.607076	 -0.136856	 0.273327	 -1.001334	 0.086723	 -0.124666	 -0.482594	 0.862578	 0
1502159868.392	 0	 1.318846	 -1.381029	 0.814181	 -0.153780	 0.285294	 -0.991513	 0.088510	 -0.134307	 -0.479080	 0.862908	 0
1502159868.402	 0	 1.213046	 -1.103886	 1.000685	 -0.169038	 0.296084	 -0.980082	 0.090380	 -0.142845	 -0.474839	 0.863687	 0
1502159868.412	 0	 0.984471	 -0.758441	 1.136982	 -0.181400	 0.304446	 -0.966791	 0.092098	 -0.149459	 -0.469686	 0.865202	 0
1502159868.422	 0	 0.710545	 -0.462301	 1.224000	 -0.190957	 0.309882	 -0.953345	 0.093277	 -0.154176	 -0.464336	 0.867134	 0
1502159868.432	 0	 0.451905	 -0.228857	 1.309214	 -0.198206	 0.312450	 -0.939001	 0.093854	 -0.157210	 -0.458466	 0.869646	 0
1502159868.442	 0	 0.240288	 0.007049	 1.364759	 -0.203215	 0.312598	 -0.925104	 0.093876	 -0.158771	 -0.452651	 0.872403	 0
1502159868.452	 0	 0.074665	 0.236895	 1.392800	 -0.205867	 0.310911	 -0.910576	 0.093685	 -0.158894	 -0.446408	 0.875612	 0
1502159868.462	 0	 -0.095043	 0.457153	 1.386626	 -0.206153	 0.307559	 -0.897062	 0.093198	 -0.157692	 -0.440452	 0.878891	 0
1502159868.472	 0	 -0.266906	 0.697619	 1.358971	 -0.203900	 0.302605	 -0.883544	 0.092533	 -0.155059	 -0.434330	 0.882469	 0
1502159868.482	 0	 -0.459339	 0.993331	 1.324552	 -0.198510	 0.295918	 -0.871433	 0.091622	 -0.150766	 -0.428637	 0.886084	 0
1502159868.492	 0	 -0.683598	 1.262194	 1.290045	 -0.189973	 0.287267	 -0.859393	 0.090437	 -0.144696	 -0.422788	 0.890019	 0
1502159868.502	 0	 -0.919041	 1.277481	 1.238297	 -0.179980	 0.276475	 -0.848893	 0.088406	 -0.137631	 -0.417522	 0.893822	 0
1502159868.512	 0	 -0.980513	 0.931962	 1.138760	 -0.172666	 0.264742	 -0.838806	 0.085292	 -0.131610	 -0.412544	 0.897336	 0
1502159868.522	 0	 -0.875782	 0.874165	 1.156733	 -0.166551	 0.253897	 -0.829421	 0.082229	 -0.126352	 -0.407936	 0.900479	 0
1502159868.532	 0	 -0.656491	 0.865151	 1.238305	 -0.160485	 0.244789	 -0.818222	 0.080006	 -0.121401	 -0.402526	 0.903788	 0
1502159868.542	 0	 -0.336362	 0.583170	 1.304456	 -0.156819	 0.238603	 -0.806482	 0.078618	 -0.118094	 -0.396990	 0.906792	 0
