% Compass data recorded with 'snsrlog'
% 
% 
% Label description:
% 	 0: Default Label
% 	 1: walking
% 
% Column description:
% 	 1: Seconds.milliseconds since 1970
% 	 2: Magnetic heading in degrees starting at due north and continuing clockwise (e.g. east = 90) - negative values indicate invalid values
% 		 NOTE: True heading only provides valid values when GPS is activated at same time!
% 	 3: True heading in degrees starting at due north and continuing clockwise (e.g. east = 90) - negative values indicate invalid values
% 	 4: Error likelihood - negative values indicate invalid values
% 	 5: Geomagnetic data for the x-axis measured in microteslas
% 	 6: Geomagnetic data for the y-axis measured in microteslas
% 	 7: Geomagnetic data for the z-axis measured in microteslas
% 	 8: Label used for the current sample
% 
% 
1502159867.832	 342.640930	 335.214294	 20.000000	 11.169790	 25.844082	 -34.818665	 0
1502159867.832	 342.640930	 335.214294	 20.000000	 11.169790	 25.844082	 -34.818665	 0
1502159867.858	 342.623260	 335.196625	 20.000000	 11.569902	 25.159534	 -34.809998	 0
1502159867.883	 342.711395	 335.284760	 20.000000	 11.886637	 24.530590	 -35.098022	 0
1502159867.908	 342.619263	 335.192627	 20.000000	 11.989134	 23.852558	 -35.368042	 0
1502159867.932	 342.341217	 334.914581	 20.000000	 12.144293	 23.302303	 -35.974731	 0
1502159867.933	 342.341217	 334.914581	 20.000000	 12.144293	 23.302303	 -35.974731	 0
1502159867.958	 341.832245	 334.405609	 20.000000	 12.121206	 21.881596	 -36.382324	 0
1502159867.982	 341.204315	 333.777679	 20.000000	 11.818281	 21.296169	 -36.301849	 0
1502159868.008	 340.606018	 333.179382	 20.000000	 11.871080	 21.074123	 -36.576630	 0
1502159868.032	 340.234009	 332.807373	 20.000000	 11.546736	 20.634785	 -36.963989	 0
1502159868.032	 340.234009	 332.807373	 20.000000	 11.546736	 20.634785	 -36.963989	 0
1502159868.058	 339.868927	 332.442291	 20.000000	 11.279257	 19.677685	 -37.353851	 0
1502159868.082	 339.137512	 331.710876	 20.000000	 11.170309	 19.004719	 -37.458527	 0
1502159868.108	 337.897797	 330.471161	 20.000000	 11.460646	 18.301220	 -37.644165	 0
1502159868.133	 336.362091	 328.935455	 20.000000	 11.691172	 17.709377	 -37.775848	 0
1502159868.133	 336.362091	 328.935455	 20.000000	 11.691172	 17.709377	 -37.775848	 0
1502159868.158	 334.765228	 327.338593	 20.000000	 12.739069	 17.413174	 -37.679657	 0
1502159868.182	 333.571045	 326.144409	 20.000000	 13.271639	 17.473911	 -37.044464	 0
1502159868.208	 332.826385	 325.399750	 20.000000	 13.681456	 17.885242	 -36.673859	 0
1502159868.233	 331.700958	 324.274323	 20.000000	 13.660563	 18.032398	 -36.423004	 0
1502159868.233	 331.700958	 324.274323	 20.000000	 13.660563	 18.032398	 -36.423004	 0
1502159868.258	 330.219543	 322.792908	 20.000000	 13.501436	 17.840549	 -36.499237	 0
1502159868.282	 329.126221	 321.699585	 20.000000	 13.508486	 17.615147	 -36.589691	 0
1502159868.308	 328.672943	 321.246307	 20.000000	 13.041777	 17.740337	 -36.553711	 0
1502159868.333	 328.513611	 321.086975	 20.000000	 12.881384	 17.657902	 -36.550415	 0
1502159868.333	 328.513611	 321.086975	 20.000000	 12.881384	 17.657902	 -36.550415	 0
1502159868.358	 328.261475	 320.834839	 20.000000	 10.980822	 17.145672	 -37.169647	 0
1502159868.383	 327.441681	 320.015045	 20.000000	 9.943708	 16.412777	 -37.572021	 0
1502159868.408	 325.850800	 318.424164	 20.000000	 9.118582	 15.479214	 -38.288605	 0
1502159868.434	 323.873322	 316.446686	 20.000000	 8.937059	 14.545498	 -38.369873	 0
1502159868.434	 323.873322	 316.446686	 20.000000	 8.937059	 14.545498	 -38.369873	 0
1502159868.459	 321.835144	 314.408508	 20.000000	 8.960657	 14.516155	 -38.338348	 0
1502159868.483	 320.000977	 312.574341	 20.000000	 10.550879	 14.372181	 -38.160187	 0
1502159868.508	 318.412689	 310.986053	 20.000000	 11.932207	 14.720493	 -37.930389	 0
1502159868.533	 316.948517	 309.521881	 20.000000	 12.923029	 15.256153	 -37.208740	 0
1502159868.533	 316.948517	 309.521881	 20.000000	 12.923029	 15.256153	 -37.208740	 0
1502159868.559	 315.115143	 307.688507	 20.000000	 14.136553	 15.479733	 -36.910614	 0
1502159868.582	 313.280212	 305.853577	 20.000000	 15.301718	 14.769390	 -37.097900	 0
1502159868.609	 311.503174	 304.076538	 20.000000	 15.746050	 14.198719	 -37.076996	 0
1502159868.633	 309.584930	 302.158295	 20.000000	 16.670588	 14.095333	 -37.048584	 0
1502159868.633	 309.584930	 302.158295	 20.000000	 16.670588	 14.095333	 -37.048584	 0
1502159868.658	 307.403107	 299.976471	 20.000000	 17.564528	 13.937206	 -36.942596	 0
1502159868.683	 305.156494	 297.729858	 20.000000	 19.649809	 13.523495	 -36.503296	 0
1502159868.709	 302.921417	 295.494781	 20.000000	 20.270800	 13.341137	 -36.363983	 0
1502159868.733	 300.740967	 293.314331	 20.000000	 21.431177	 12.940083	 -36.069641	 0
1502159868.733	 300.740967	 293.314331	 20.000000	 21.431177	 12.940083	 -36.069641	 0
1502159868.760	 298.588257	 291.161621	 20.000000	 22.290300	 12.557858	 -35.810089	 0
